Engg Per,Uni_Grade,Experinece,Interview_Score,No_Patents,Test_Marks,Qualification,Salary
66,4,18,7,2,35,Bachelor,3143000
53,3,6,5,2,25,Master,1562000
69,2,14,7,1,35,Ph.D,2265000
71,2,14,7,2,35,Bachelor,2427000
53,4,12,5,2,25,Ph.D,2663000
59,1,20,6,1,30,Master,2470000
84,3,0,8,2,40,Master,547000
68,4,18,7,1,35,Bachelor,2364000
55,3,19,6,1,30,Master,2683000
67,2,2,7,0,35,Ph.D,682000
78,1,15,8,2,40,Bachelor,2019000
61,1,7,6,0,30,Ph.D,1630000
770,3,16,8,2,40,Master,2773000
85,3,16,9,1,45,Bachelor,2363000
61,4,12,6,2,30,Master,2036000
72,2,12,7,1,35,Master,1696000
52,2,5,5,1,25,Bachelor,518000
83,2,7,8,2,40,Master,1220000
57,3,7,6,0,30,Bachelor,1437000
79,4,12,8,2,40,Master,2599000
73,3,2,7,2,35,Bachelor,966000
65,2,19,7,2,35,Bachelor,2883000
82,1,15,8,2,40,Bachelor,2351000
68,3,13,7,1,35,Ph.D,2286000
77,1,3,8,2,40,Master,1496000
56,1,15,6,0,30,Bachelor,2045000
74,2,0,7,2,35,Ph.D,943000
59,1,7,6,0,30,Ph.D,1431000
59,1,5,6,0,30,Ph.D,1628000
73,1,0,7,2,35,Ph.D,1102000
53,1,19,5,2,25,Ph.D,2917000
57,1,7,6,0,30,Ph.D,1312000
79,1,17,8,2,40,Master,2319000
63,1,0,6,0,30,Bachelor,295000
58,1,15,6,1,30,Ph.D,2393000
68,4,19,7,2,35,Ph.D,3486000
56,3,13,6,0,30,Master,1786000
60,3,14,6,2,30,Bachelor,1854000
59,2,16,6,2,30,Master,2175000
65,2,9,7,1,35,Bachelor,1325000
63,2,3,6,2,30,Ph.D,1112000
57,4,19,6,2,30,Bachelor,2877000
51,1,18,5,0,25,Ph.D,2569000
85,2,18,9,1,45,Ph.D,3140000
71,2,5,7,1,35,Ph.D,1219000
58,2,1,6,2,30,Master,843000
58,2,11,6,1,30,Master,1372000
50,3,18,5,0,25,Bachelor,2425000
79,2,2,8,1,40,Ph.D,1094000
75,2,4,8,2,40,Master,1468000
65,4,20,7,2,35,Bachelor,3407000
57,2,11,6,1,30,Master,1896000
71,1,1,7,1,35,Bachelor,729000
77,4,14,8,0,40,Master,2401000
69,1,2,7,1,35,Ph.D,766000
55,1,19,6,2,30,Ph.D,2778000
83,4,13,8,1,40,Bachelor,2330000
70,2,15,7,1,35,Ph.D,2673000
73,4,14,7,2,35,Master,2528000
830,2,15,8,1,40,Master,2253000
84,4,15,8,2,40,Bachelor,2558000
55,3,19,6,0,30,Bachelor,2273000
64,4,8,6,1,30,Master,1826000
71,4,7,7,1,35,Ph.D,1812000
64,2,11,6,0,30,Bachelor,1330000
52,2,3,5,1,25,Master,726000
78,4,19,8,0,40,Master,2803000
74,1,1,7,2,35,Ph.D,1218000
61,1,12,6,0,30,Master,1605000
71,1,0,7,1,35,Bachelor,618000
57,2,3,6,2,30,Ph.D,1217000
75,3,5,8,2,40,Ph.D,2109000
56,4,8,6,0,30,Master,1296000
70,2,12,7,0,35,Ph.D,2234000
67,4,5,7,0,35,Master,1288000
50,4,3,5,0,25,Bachelor,749000
75,1,7,8,2,40,Master,1583000
62,2,12,6,1,30,Master,1374000
67,1,6,7,1,35,Bachelor,668000
51,1,8,5,2,25,Ph.D,2081000
64,3,14,6,2,30,Master,2617000
69,1,5,7,1,35,Ph.D,1733000
59,2,18,6,0,30,Ph.D,2477000
83,1,2,8,1,40,Bachelor,525000
81,2,0,8,2,40,Ph.D,1659000
77,3,8,8,1,40,Master,966000
64,2,5,6,0,30,Ph.D,1608000
74,1,12,7,0,35,Bachelor,1249000
52,2,20,5,0,25,Ph.D,2505000
73,4,17,7,1,35,Bachelor,2273000
58,2,2,6,2,30,Master,1282000
55,4,4,6,0,30,Master,920000
77,4,14,8,0,40,Master,2493000
62,3,6,6,1,30,Bachelor,712000
57,2,18,6,1,30,Bachelor,2309000
71,2,19,7,1,35,Master,2586000
50,1,9,5,2,25,Bachelor,1715000
83,3,19,8,1,40,Ph.D,3135000
71,4,10,7,0,35,Ph.D,2132000
82,4,2,8,2,40,Ph.D,1554000
69,2,18,7,2,35,Master,2511000
71,1,9,7,1,35,Ph.D,1922000
79,1,9,8,1,40,Bachelor,1144000
82,1,9,8,0,40,Ph.D,1891000
84,4,13,8,0,40,Master,1896000
51,3,15,5,2,25,Ph.D,2838000
70,2,11,7,0,35,Bachelor,1179000
58,3,14,6,2,30,Ph.D,2864000
58,3,7,6,0,30,Master,1203000
83,1,10,8,0,40,Ph.D,1502000
83,1,8,8,1,40,Master,1308000
85,4,12,9,2,45,Ph.D,2386000
73,3,3,7,2,35,Master,1530000
68,3,18,7,2,35,Ph.D,3109000
66,4,20,7,1,35,Master,2998000
53,2,13,5,1,25,Ph.D,2052000
66,3,1,7,1,35,Ph.D,1165000
62,4,17,6,2,30,Bachelor,2631000
73,1,3,7,1,35,Master,812000
64,2,15,6,1,30,Master,1924000
68,2,9,7,0,35,Master,945000
73,3,13,7,1,35,Master,2150000
70,1,0,7,2,35,Bachelor,816000
55,1,2,6,2,30,Bachelor,818000
79,1,1,8,0,40,Bachelor,359000
74,1,1,7,0,35,Master,410000
66,2,1,7,1,35,Ph.D,952000
64,3,4,6,1,30,Bachelor,685000
57,3,10,6,2,30,Ph.D,2123000
71,1,14,7,0,35,Master,2052000
66,4,11,7,1,35,Master,1926000
79,2,17,8,1,40,Ph.D,2967000
76,3,8,8,1,40,Bachelor,914000
59,1,10,6,2,30,Ph.D,2170000
59,1,13,6,0,30,Bachelor,1731000
81,2,16,8,2,40,Bachelor,2362000
52,4,5,5,0,25,Bachelor,1448000
69,1,17,7,2,35,Bachelor,2449000
74,4,10,7,1,35,Bachelor,1602000
55,3,12,6,1,30,Master,1933000
51,1,7,5,2,25,Bachelor,1179000
80,2,7,8,1,40,Master,1003000
63,1,6,6,0,30,Bachelor,798000
82,3,7,8,1,40,Master,1474000
79,1,18,8,1,40,Master,2079000
69,3,15,7,2,35,Bachelor,2321000
78,3,11,8,1,40,Ph.D,1935000
58,2,2,6,2,30,Bachelor,1110000
54,3,0,5,2,25,Ph.D,1385000
64,2,18,6,2,30,Bachelor,2887000
62,1,10,6,1,30,Ph.D,1569000
52,3,19,5,2,25,Bachelor,2275000
73,2,6,7,0,35,Bachelor,1049000
56,3,11,6,2,30,Bachelor,1779000
50,4,14,5,1,25,Ph.D,2282000
78,3,4,8,1,40,Ph.D,1725000
77,2,6,8,1,40,Master,1264000
73,3,13,7,0,35,Ph.D,2144000
76,1,17,8,0,40,Ph.D,2538000
73,3,6,7,2,35,Bachelor,1708000
63,4,1,6,1,30,Bachelor,1110000
71,4,14,7,0,35,Ph.D,2768000
51,4,11,5,1,25,Master,1864000
61,4,18,6,0,30,Bachelor,2550000
74,1,5,7,2,35,Bachelor,1011000
84,1,11,8,0,40,Bachelor,1902000
81,1,13,8,1,40,Ph.D,2170000
54,1,6,5,0,25,Ph.D,1550000
52,3,5,5,1,25,Master,650000
56,3,9,6,0,30,Bachelor,887000
82,3,15,8,1,40,Bachelor,2037000
73,3,6,7,2,35,Master,1835000
74,1,6,7,0,35,Bachelor,1259000
83,3,16,8,2,40,Bachelor,2459000
58,1,0,6,0,30,Bachelor,-88000
60,2,8,6,0,30,Bachelor,1085000
53,4,1,5,2,25,Ph.D,1336000
74,4,5,7,2,35,Ph.D,2246000
71,3,10,7,2,35,Ph.D,2664000
60,2,3,6,0,30,Master,313000
54,4,10,5,1,25,Ph.D,2146000
85,4,16,9,1,45,Master,2605000
82,4,11,8,1,40,Master,2281000
62,3,11,6,0,30,Ph.D,1860000
73,3,16,7,2,35,Ph.D,2740000
84,3,0,8,2,40,Ph.D,1483000
79,3,0,8,1,40,Bachelor,623000
70,4,16,7,0,35,Ph.D,2606000
69,4,8,7,2,35,Master,2087000
56,4,1,6,1,30,Bachelor,847000
67,4,11,7,0,35,Bachelor,1680000
63,2,3,6,1,30,Bachelor,791000
61,3,18,6,2,30,Master,2806000
81,4,5,8,0,40,Bachelor,1386000
76,3,7,8,2,40,Bachelor,1336000
63,4,3,6,1,30,Master,1308000
64,3,5,6,1,30,Ph.D,1051000
83,3,0,8,1,40,Master,694000
83,,7,8,1,40,Master,1099000
50,4,0,5,1,25,Bachelor,330000
63,1,0,6,2,30,Bachelor,830000
75,2,20,8,2,40,Master,3157000
57,2,4,6,0,30,Bachelor,492000
54,2,12,5,1,25,Bachelor,1300000
50,,11,5,0,25,Master,1369000
61,1,13,6,1,30,Ph.D,2470000
80,,15,8,0,40,Master,2408000
68,,11,7,2,35,Ph.D,2010000
66,4,6,7,0,35,Bachelor,1039000
84,3,13,8,2,40,Master,2500000
61,3,15,6,1,30,Master,1753000
69,3,17,7,1,35,Bachelor,2349000
79,2,8,8,1,40,Ph.D,1652000
82,1,19,8,0,40,Bachelor,2105000
54,1,12,5,0,25,Ph.D,1895000
53,4,7,5,0,25,Master,1125000
73,4,7,7,0,35,Master,1385000
56,2,11,6,2,30,Bachelor,1624000
71,1,8,7,0,35,Bachelor,978000
55,2,10,6,2,30,Ph.D,1805000
75,1,20,8,1,40,Bachelor,2258000
50,1,6,5,2,25,Master,1249000
68,2,11,7,1,35,Master,1674000
51,4,13,5,0,25,Master,1707000
78,2,19,8,0,40,Master,2539000
50,4,14,5,1,25,Master,2262000
58,2,11,6,0,30,Bachelor,1149000
74,1,0,7,0,35,Master,86000
56,3,14,6,0,30,Bachelor,1483000
68,2,4,7,2,35,Master,1396000
85,2,7,9,1,45,Bachelor,1298000
62,3,14,6,2,30,Master,2424000
72,2,4,7,1,35,Ph.D,1373000
79,3,12,8,2,40,Ph.D,2910000
69,4,0,7,0,35,Master,1018000
60,3,4,6,1,30,Ph.D,1651000
67,2,6,7,2,35,Master,1206000
65,4,8,7,0,35,Bachelor,1221000
58,1,5,6,0,30,Bachelor,1002000
84,2,18,8,1,40,Bachelor,2027000
59,4,17,6,0,30,Ph.D,2657000
63,2,19,6,0,30,Master,2577000
61,3,8,6,2,30,Ph.D,2045000
77,1,20,8,0,40,Bachelor,2109000
63,1,12,6,2,30,Ph.D,2759000
74,3,11,7,2,35,Ph.D,2764000
70,4,5,7,2,35,Master,1590000
68,4,11,7,1,35,Ph.D,1975000
57,1,16,6,0,30,Ph.D,2084000
64,1,12,6,2,30,Master,2194000
53,3,20,5,2,25,Master,2716000
58,3,11,6,1,30,Master,1666000
77,4,1,8,1,40,Ph.D,1480000
74,2,7,7,1,35,Bachelor,986000
64,1,20,6,1,30,Master,2441000
76,3,3,8,0,40,Master,987000
66,2,16,7,0,35,Bachelor,1641000
56,2,6,6,1,30,Master,876000
83,2,17,8,1,40,Bachelor,1975000
50,3,12,5,0,25,Bachelor,1230000
65,1,11,7,2,35,Ph.D,2249000
72,3,4,7,0,35,Ph.D,1060000
52,1,16,5,1,25,Ph.D,2676000
53,2,20,5,2,25,Master,2431000
80,4,5,8,2,40,Ph.D,2216000
73,2,16,7,1,35,Ph.D,2374000
60,2,11,6,0,30,Bachelor,1782000
75,4,20,8,0,40,Bachelor,2535000
51,2,17,5,2,25,Master,2694000
71,1,0,7,2,35,Bachelor,1000000
76,2,7,8,2,40,Ph.D,2061000
61,4,11,6,2,30,Ph.D,2603000
57,3,7,6,2,30,Ph.D,2189000
71,3,6,7,1,35,Bachelor,1148000
64,2,19,6,2,30,Master,2702000
77,4,11,8,2,40,Ph.D,2294000
83,4,8,8,0,40,Master,1224000
85,2,1,9,2,45,Ph.D,1291000
80,4,2,8,1,40,Bachelor,904000
57,2,14,6,2,30,Bachelor,2435000
81,1,8,8,1,40,Ph.D,1826000
56,1,14,6,0,30,Ph.D,2472000
79,3,9,8,1,40,Bachelor,1662000
70,1,8,7,0,35,Bachelor,935000
71,2,18,7,0,35,Master,2460000
77,4,10,8,2,40,Bachelor,1754000
72,3,11,7,2,35,Bachelor,1672000
63,2,9,6,1,30,Master,1305000
68,4,15,7,2,35,Ph.D,3347000
51,1,2,5,2,25,Bachelor,698000
55,3,15,6,0,30,Master,2169000
76,2,20,8,1,40,Ph.D,3297000
78,4,8,8,0,40,Ph.D,1607000
85,2,13,9,1,45,Master,1619000
77,4,14,8,2,40,Bachelor,2177000
85,1,12,9,2,45,Bachelor,1805000
64,2,18,6,0,30,Master,2108000
62,2,14,6,2,30,Ph.D,2848000
80,4,4,8,2,40,Master,1444000
85,1,3,9,1,45,Master,954000
78,2,13,8,0,40,Master,2156000
59,3,13,6,1,30,Master,1837000
55,2,14,6,0,30,Bachelor,1450000
69,4,20,7,2,35,Master,2995000
63,4,6,6,2,30,Master,1981000
58,1,18,6,1,30,Master,2169000
62,3,8,6,2,30,Bachelor,1621000
55,3,6,6,1,30,Bachelor,1336000
54,4,14,5,2,25,Master,2648000
83,2,20,8,0,40,Bachelor,2396000
62,3,8,6,1,30,Ph.D,1601000
61,4,10,6,2,30,Ph.D,2579000
58,3,7,6,0,30,Ph.D,1141000
72,2,10,7,0,35,Master,1762000
59,1,17,6,2,30,Bachelor,2636000
81,1,20,8,2,40,Master,2875000
69,2,1,7,1,35,Master,371000
84,2,3,8,1,40,Master,974000
83,1,19,8,0,40,Ph.D,2958000
58,3,18,6,1,30,Bachelor,2195000
59,4,16,6,1,30,Master,2468000
52,4,20,5,1,25,Master,2782000
77,1,6,8,2,40,Bachelor,1181000
54,1,6,5,0,25,Bachelor,974000
61,3,11,6,0,30,Ph.D,2235000
52,1,17,5,2,25,Bachelor,2253000
82,2,5,8,1,40,Ph.D,1786000
64,3,11,6,2,30,Ph.D,2411000
83,4,15,8,0,40,Bachelor,1862000
68,1,3,7,1,35,Bachelor,651000
73,4,3,7,2,35,Ph.D,1491000
54,1,3,5,2,25,Ph.D,1245000
62,4,10,6,1,30,Master,1363000
80,1,12,8,0,40,Master,1443000
55,1,9,6,2,30,Master,1513000
70,4,11,7,1,35,Bachelor,1495000
70,1,1,7,1,35,Ph.D,1006000
64,4,11,6,1,30,Ph.D,2270000
52,2,8,5,1,25,Ph.D,1477000
80,3,16,8,2,40,Ph.D,2631000
73,1,10,7,2,35,Ph.D,1828000
68,3,10,7,0,35,Bachelor,1783000
50,1,8,5,1,25,Master,1321000
66,2,6,7,1,35,Ph.D,1197000
85,2,16,9,0,45,Ph.D,2648000
85,2,7,9,1,45,Ph.D,1465000
70,3,16,7,2,35,Master,2791000
83,3,11,8,1,40,Master,1657000
55,4,14,6,2,30,Master,2818000
84,4,18,8,1,40,Master,2507000
72,4,15,7,0,35,Master,2107000
66,3,8,7,0,35,Bachelor,1166000
66,3,12,7,2,35,Ph.D,2448000
72,3,7,7,0,35,Master,1112000
75,1,14,8,1,40,Master,2183000
82,2,1,8,0,40,Bachelor,516000
61,3,20,6,0,30,Master,2667000
81,2,1,8,2,40,Bachelor,960000
53,3,20,5,1,25,Master,2097000
78,1,14,8,0,40,Bachelor,1689000
81,2,9,8,1,40,Bachelor,1196000
51,3,2,5,2,25,Master,976000
54,2,11,5,2,25,Bachelor,1956000
57,4,9,6,1,30,Master,1976000
54,3,13,5,0,25,Master,2089000
53,2,15,5,1,25,Master,2052000
85,3,9,9,2,45,Master,1771000
84,3,4,8,1,40,Bachelor,1201000
85,3,15,9,0,45,Bachelor,1631000
70,1,0,7,1,35,Master,799000
52,2,11,5,2,25,Master,2223000
66,2,4,7,1,35,Master,1164000
53,3,14,5,0,25,Master,1978000
67,3,4,7,1,35,Ph.D,1106000
76,1,19,8,0,40,Master,2407000
82,4,6,8,2,40,Master,1767000
82,4,6,8,1,40,Ph.D,1985000
59,4,11,6,2,30,Master,2342000
74,2,5,7,1,35,Ph.D,1264000
78,1,9,8,2,40,Bachelor,2064000
54,3,0,5,1,25,Bachelor,219000
62,2,18,6,2,30,Master,2936000
69,2,6,7,1,35,Ph.D,1469000
61,3,16,6,1,30,Bachelor,2082000
85,2,9,9,0,45,Master,1170000
83,3,15,8,1,40,Ph.D,2330000
64,2,20,6,2,30,Ph.D,2843000
53,4,0,5,0,25,Ph.D,1245000
63,3,2,6,1,30,Bachelor,740000
76,3,2,8,2,40,Ph.D,1568000
76,3,16,8,0,40,Ph.D,2463000
75,3,16,8,2,40,Master,2591000
61,3,14,6,0,30,Ph.D,1845000
76,1,14,8,2,40,Bachelor,2216000
71,1,13,7,1,35,Ph.D,2200000
53,1,9,5,1,25,Master,1013000
70,4,4,7,0,35,Bachelor,1135000
63,3,18,6,0,30,Ph.D,2438000
69,4,1,7,0,35,Ph.D,1165000
66,1,16,7,2,35,Bachelor,1979000
64,2,0,6,0,30,Bachelor,361000
74,2,10,7,1,35,Master,1364000
70,3,12,7,0,35,Bachelor,1761000
55,4,18,6,2,30,Ph.D,3348000
84,4,7,8,2,40,Master,1591000
52,3,3,5,1,25,Master,1003000
82,3,0,8,1,40,Ph.D,937000
61,2,16,6,2,30,Bachelor,2138000
57,2,2,6,2,30,Master,887000
59,4,12,6,1,30,Master,1809000
55,1,15,6,2,30,Master,2511000
74,2,14,7,2,35,Bachelor,2078000
84,2,19,8,1,40,Master,2800000
68,1,2,7,0,35,Bachelor,525000
50,1,17,5,0,25,Bachelor,1992000
63,2,10,6,1,30,Ph.D,1643000
80,3,12,8,0,40,Ph.D,2110000
59,1,0,6,1,30,Ph.D,701000
80,2,4,8,0,40,Master,799000
60,3,19,6,2,30,Bachelor,2732000
59,1,4,6,1,30,Ph.D,905000
52,4,15,5,0,25,Bachelor,2237000
69,3,10,7,2,35,Ph.D,2560000
58,1,4,6,0,30,Master,1012000
54,4,19,5,2,25,Bachelor,2568000
53,3,10,5,0,25,Ph.D,1610000
51,1,18,5,0,25,Master,1922000
54,1,5,5,1,25,Bachelor,720000
67,2,3,7,2,35,Master,966000
79,1,19,8,0,40,Ph.D,3063000
74,2,2,7,1,35,Bachelor,424000
50,1,13,5,0,25,Bachelor,1936000
79,4,16,8,0,40,Master,2006000
70,2,9,7,0,35,Ph.D,1697000
85,2,13,9,0,45,Master,1868000
74,2,3,7,0,35,Master,937000
80,4,17,8,1,40,Master,2243000
80,2,6,8,0,40,Master,1172000
73,2,7,7,1,35,Master,1585000
85,2,1,9,1,45,Ph.D,715000
56,2,8,6,2,30,Master,1910000
73,4,12,7,1,35,Master,2226000
54,4,18,5,0,25,Master,2641000
55,2,0,6,1,30,Bachelor,496000
61,4,4,6,0,30,Master,881000
52,2,14,5,0,25,Ph.D,2149000
74,1,17,7,2,35,Bachelor,2852000
70,2,10,7,1,35,Bachelor,1307000
64,3,7,6,1,30,Master,1038000
62,2,9,6,0,30,Master,1165000
85,3,6,9,2,45,Bachelor,1889000
79,2,9,8,0,40,Bachelor,1307000
82,3,9,8,1,40,Ph.D,2281000
70,4,7,7,1,35,Bachelor,1562000
73,4,18,7,2,35,Master,3230000
81,2,2,8,2,40,Bachelor,1223000
53,2,15,5,0,25,Ph.D,2455000
64,3,15,6,1,30,Master,1766000
57,3,1,6,2,30,Master,901000
75,4,9,8,2,40,Bachelor,2300000
79,1,17,8,2,40,Ph.D,3204000
84,4,14,8,2,40,Master,2735000
63,2,10,6,2,30,Bachelor,1977000
60,1,16,6,1,30,Bachelor,2222000
73,4,17,7,1,35,Bachelor,2193000
84,4,15,8,2,40,Ph.D,2922000
57,1,9,6,0,30,Bachelor,798000
66,4,17,7,2,35,Bachelor,2922000
60,2,20,6,1,30,Ph.D,2643000
83,3,9,8,2,40,Ph.D,2226000
57,1,6,6,1,30,Master,1234000
50,1,1,5,0,25,Ph.D,706000
56,1,4,6,0,30,Bachelor,730000
58,1,6,6,1,30,Master,697000
83,2,15,8,2,40,Bachelor,2134000
84,3,15,8,1,40,Bachelor,1868000
74,2,6,7,2,35,Ph.D,2197000
54,2,14,5,2,25,Bachelor,2221000
73,4,9,7,1,35,Master,1867000
57,4,8,6,2,30,Master,1711000
68,3,12,7,2,35,Ph.D,2762000
77,3,0,8,0,40,Bachelor,245000
84,4,17,8,1,40,Ph.D,2848000
80,3,12,8,2,40,Ph.D,2370000
72,2,16,7,0,35,Ph.D,2283000
70,4,18,7,1,35,Ph.D,3079000
73,4,3,7,2,35,Master,1759000
83,2,8,8,0,40,Ph.D,2032000
55,2,12,6,2,30,Master,1976000
75,3,20,8,0,40,Master,2116000
71,1,17,7,2,35,Bachelor,2536000
,3,1,5,1,25,Ph.D,892000
,3,19,5,1,25,Ph.D,2778000
82,1,5,8,2,40,Master,1284000
75,3,18,8,0,40,Ph.D,2735000
51,1,2,5,2,25,Bachelor,878000
60,1,9,6,0,30,Bachelor,1217000
65,2,14,7,1,35,Ph.D,2371000
,3,8,5,0,25,Ph.D,1819000
67,2,16,7,0,35,Ph.D,2731000
75,3,12,8,0,40,Master,1408000
79,3,3,8,1,40,Master,600000
70,3,11,7,2,35,Bachelor,2141000
60,3,19,6,2,30,Master,2379000
58,3,10,6,1,30,Bachelor,1326000
72,1,2,7,1,35,Bachelor,830000
56,2,12,6,2,30,Bachelor,1919000
84,1,10,8,0,40,Bachelor,1558000
53,4,12,5,0,25,Master,1967000
57,2,7,6,2,30,Ph.D,2039000
66,2,3,7,0,35,Bachelor,1003000
69,1,1,7,0,35,Bachelor,514000
56,3,2,6,0,30,Master,899000
77,1,8,8,2,40,Ph.D,2263000
65,2,14,7,1,35,Bachelor,2028000
63,3,7,6,1,30,Master,1350000
66,4,2,7,0,35,Master,987000
71,2,0,7,0,35,Ph.D,969000
84,4,4,8,0,40,Ph.D,1565000
84,1,9,8,1,40,Ph.D,2033000
72,4,4,7,2,35,Ph.D,2141000
64,3,8,6,1,30,Bachelor,1572000
51,1,19,5,0,25,Master,1904000
51,4,14,5,2,25,Ph.D,2691000
66,3,6,7,0,35,Bachelor,829000
81,1,1,8,1,40,Bachelor,317000
72,2,11,7,1,35,Master,1548000
82,3,11,8,2,40,Master,2258000
62,3,14,6,1,30,Ph.D,2015000
53,1,1,5,0,25,Bachelor,670000
54,4,3,5,2,25,Ph.D,1957000
82,3,6,8,0,40,Master,841000
70,3,5,7,2,35,Master,1218000
68,4,6,7,2,35,Bachelor,1319000
60,2,18,6,0,30,Master,2304000
81,2,10,8,1,40,Ph.D,2249000
,4,15,6,1,30,Bachelor,2336000
52,2,18,5,0,25,Master,2068000
66,4,7,7,2,35,Master,1519000
66,2,18,7,0,35,Ph.D,2991000
71,4,6,7,2,35,Ph.D,2046000
62,3,4,6,1,30,Master,1166000
68,2,18,7,2,35,Ph.D,2926000
52,3,14,5,1,25,Bachelor,1572000
70,3,12,7,1,35,Master,1667000
68,3,3,7,0,35,Ph.D,1513000
82,3,16,8,1,40,Ph.D,2476000
50,2,18,5,1,25,Ph.D,2397000
69,4,13,7,1,35,Master,2093000
69,4,19,7,0,35,Bachelor,2646000
59,1,11,6,1,30,Ph.D,1626000
72,2,1,7,2,35,Master,603000
56,4,14,6,1,30,Bachelor,2313000
83,1,11,8,0,40,Bachelor,1729000
80,2,19,8,2,40,Ph.D,3257000
69,4,8,7,2,35,Master,2120000
66,4,13,7,1,35,Bachelor,2147000
57,3,2,6,1,30,Ph.D,1160000
62,2,19,6,2,30,Master,2640000
50,3,14,5,0,25,Master,1944000
55,,8,6,0,30,Ph.D,1763000
77,2,14,8,1,40,Ph.D,2417000
56,1,6,6,1,30,Bachelor,1104000
56,2,12,6,0,30,Bachelor,1273000
54,,20,5,0,25,Bachelor,2237000
59,1,10,6,1,30,Master,1202000
75,1,8,8,1,40,Ph.D,1501000
65,,20,7,2,35,Ph.D,3481000
57,,9,6,2,30,Master,2331000
84,2,8,8,0,40,Master,1008000
68,,14,7,0,35,Bachelor,1651000
72,1,2,7,0,35,Ph.D,1292000
62,3,2,6,0,30,Ph.D,1415000
74,3,11,7,0,35,Master,1780000
51,1,14,5,0,25,Ph.D,2242000
83,2,17,8,2,40,Bachelor,2324000
68,,5,7,0,35,Ph.D,1674000
83,3,1,8,1,40,Ph.D,1487000
73,3,3,7,2,35,Ph.D,1411000
62,,8,6,1,30,Ph.D,2243000
77,2,6,8,0,40,Master,842000
57,1,20,6,2,30,Master,2581000
61,2,6,6,2,30,Master,1676000
58,4,8,6,1,30,Ph.D,1782000
64,2,20,6,2,30,Ph.D,3380000
58,2,11,6,0,30,Master,1361000
62,1,9,6,2,30,Ph.D,2345000
50,4,13,5,2,25,Bachelor,2537000
69,2,15,7,0,35,Ph.D,1934000
73,3,6,7,2,35,Master,1755000
,2,11,6,2,30,Master,1770000
68,2,12,7,1,35,Ph.D,2304000
,1,1,6,2,30,Bachelor,645000
72,1,0,7,0,35,Master,646000
79,1,3,8,0,40,Master,375000
84,1,6,8,1,40,Bachelor,1414000
52,1,6,5,1,25,Ph.D,1307000
52,3,1,5,1,25,Master,252000
76,4,13,8,0,40,Master,1896000
66,2,14,7,2,35,Master,2455000
,4,8,6,0,30,Bachelor,1023000
52,4,13,5,1,25,Bachelor,1976000
62,1,2,6,2,30,Ph.D,996000
83,4,17,8,0,40,Bachelor,2652000
73,1,20,7,0,35,Ph.D,3045000
55,4,11,6,1,30,Bachelor,1355000
54,,15,5,1,25,Master,1799000
82,4,1,8,0,40,Bachelor,860000
85,3,2,9,1,45,Ph.D,1019000
74,3,14,7,2,35,Master,2011000
52,3,15,5,0,25,Bachelor,1942000
73,2,16,7,0,35,Ph.D,2838000
83,2,15,8,0,40,Bachelor,1972000
79,2,8,8,1,40,Master,1666000
53,,6,5,1,25,Master,808000
69,,9,7,1,35,Bachelor,1167000
85,2,14,9,2,45,Ph.D,2792000
74,,9,7,0,35,Ph.D,1536000
73,3,19,7,0,35,Ph.D,2593000
82,2,12,8,1,40,Master,1556000
52,3,11,5,1,25,Ph.D,1935000
84,3,12,8,0,40,Ph.D,2243000
69,2,3,7,0,35,Ph.D,772000
73,2,6,7,1,35,Bachelor,1106000
85,1,8,9,1,45,Master,1015000
56,2,4,6,2,30,Ph.D,1230000
75,3,4,8,2,40,Bachelor,1339000
53,2,7,5,2,25,Ph.D,1606000
72,4,15,7,1,35,Bachelor,2449000
75,1,11,8,2,40,Bachelor,2201000
50,3,4,5,2,25,Ph.D,1948000
61,4,3,6,1,30,Master,835000
55,3,15,6,0,30,Ph.D,2269000
78,3,1,8,2,40,Ph.D,1751000
59,1,8,6,0,30,Master,804000
59,4,15,6,0,30,Master,2414000
84,4,0,8,0,40,Bachelor,326000
70,3,19,7,2,35,Ph.D,3511000
68,1,10,7,2,35,Bachelor,1469000
63,4,12,6,1,30,Bachelor,1605000
73,4,7,7,0,35,Master,1499000
73,4,5,7,0,35,Bachelor,1550000
65,1,20,7,2,35,Bachelor,2951000
80,3,9,8,1,40,Ph.D,1496000
69,3,11,7,0,35,Master,1579000
56,1,2,6,2,30,Bachelor,821000
67,2,6,7,2,35,Bachelor,1383000
76,1,10,8,0,40,Ph.D,1517000
60,3,8,6,2,30,Master,1808000
76,2,0,8,0,40,Bachelor,577000
64,2,12,6,2,30,Master,1905000
81,4,16,8,1,40,Master,2603000
52,1,5,5,2,25,Master,1483000
75,4,11,8,2,40,Ph.D,2573000
80,1,8,8,1,40,Master,1625000
77,2,13,8,2,40,Ph.D,2255000
80,1,15,8,0,40,Bachelor,2242000
77,1,7,8,2,40,Bachelor,1293000
53,2,13,5,1,25,Master,1915000
81,2,1,8,2,40,Bachelor,825000
68,1,11,7,2,35,Master,1599000
78,2,19,8,1,40,Bachelor,2206000
84,3,17,8,1,40,Bachelor,2563000
52,3,8,5,2,25,Master,1452000
51,2,16,5,0,25,Bachelor,1629000
73,3,20,7,1,35,Master,2502000
79,1,8,8,1,40,Ph.D,1464000
62,1,2,6,1,30,Ph.D,1015000
83,4,18,8,1,40,Bachelor,2445000
53,2,10,5,1,25,Bachelor,1408000
60,2,18,6,0,30,Ph.D,2704000
